,query_name,time
0,q1.sql,2.053450107574463
1,q1.sql,2.0587847232818604
2,q1.sql,2.0970358848571777
3,q10.sql,2.057126045227051
4,q10.sql,2.051995277404785
5,q10.sql,2.0898921489715576
6,q11.sql,2.067962646484375
7,q11.sql,2.058767557144165
8,q11.sql,2.05609393119812
9,q12.sql,2.075021505355835
10,q12.sql,2.074403762817383
11,q12.sql,2.068657636642456
12,q13.sql,2.0541837215423584
13,q13.sql,2.058398962020874
14,q13.sql,2.0473220348358154
15,q14.sql,3.5751705169677734
16,q2.sql,2.037814140319824
17,q2.sql,2.074589729309082
18,q2.sql,2.0421462059020996
19,q3.sql,2.069216728210449
20,q3.sql,2.0575475692749023
21,q3.sql,2.069214105606079
22,q4.sql,2.0640435218811035
23,q4.sql,2.039796829223633
24,q4.sql,2.0604419708251953
25,q5.sql,2.0440032482147217
26,q5.sql,2.060938596725464
27,q5.sql,2.0696065425872803
28,q6.sql,2.053480863571167
29,q6.sql,2.0534369945526123
30,q6.sql,2.0455665588378906
31,q7.sql,2.039695978164673
32,q7.sql,2.0385353565216064
33,q7.sql,2.042964220046997
34,q8.sql,2.059519052505493
35,q8.sql,2.05234694480896
36,q8.sql,2.07112455368042
37,q9.sql,2.070331335067749
38,q9.sql,2.077268362045288
39,q9.sql,2.0727763175964355
