,query_name,time
0,q1.sql,0.004002571105957031
1,q1.sql,0.0039997100830078125
2,q1.sql,0.0039997100830078125
3,q1.sql,0.004002571105957031
4,q1.sql,0.003999471664428711
5,q1.sql,0.004000425338745117
6,q1.sql,0.003999233245849609
7,q1.sql,0.003997325897216797
8,q1.sql,0.006000518798828125
9,q1.sql,0.003998756408691406
10,q1.sql,0.004000663757324219
11,q1.sql,0.003998756408691406
12,q1.sql,0.0030007362365722656
13,q1.sql,0.004001140594482422
14,q1.sql,0.0050008296966552734
15,q1.sql,0.003998279571533203
16,q1.sql,0.007001399993896484
17,q1.sql,0.004001140594482422
18,q1.sql,0.004004478454589844
19,q1.sql,0.003998756408691406
20,q1.sql,0.0030012130737304688
21,q1.sql,0.003998756408691406
22,q1.sql,0.0030014514923095703
23,q1.sql,0.004999876022338867
24,q1.sql,0.0030002593994140625
25,q1.sql,0.003999233245849609
26,q1.sql,0.006000995635986328
27,q1.sql,0.003998517990112305
28,q1.sql,0.007002830505371094
29,q1.sql,0.003999233245849609
30,q1.sql,0.006000041961669922
31,q1.sql,0.0029997825622558594
32,q1.sql,0.006999969482421875
33,q1.sql,0.004001140594482422
34,q1.sql,0.005999326705932617
35,q1.sql,0.004000186920166016
36,q1.sql,0.007999181747436523
37,q1.sql,0.0039997100830078125
38,q1.sql,0.004000663757324219
39,q1.sql,0.003999233245849609
40,q1.sql,0.004003286361694336
41,q1.sql,0.008001327514648438
42,q1.sql,0.004000425338745117
43,q1.sql,0.0029993057250976562
44,q1.sql,0.0039980411529541016
45,q1.sql,0.004000663757324219
46,q1.sql,0.0029997825622558594
47,q1.sql,0.00299835205078125
48,q1.sql,0.006998300552368164
49,q1.sql,0.002999544143676758
50,q1.sql,0.004001617431640625
51,q1.sql,0.0039975643157958984
52,q1.sql,0.00299835205078125
53,q1.sql,0.00700068473815918
54,q1.sql,0.003000020980834961
55,q1.sql,0.0030002593994140625
56,q1.sql,0.003000974655151367
57,q1.sql,0.003998517990112305
58,q1.sql,0.00400233268737793
59,q1.sql,0.003000974655151367
60,q1.sql,0.003999471664428711
61,q1.sql,0.003999233245849609
62,q1.sql,0.00699925422668457
63,q1.sql,0.004001617431640625
64,q1.sql,0.004000425338745117
65,q1.sql,0.0039980411529541016
66,q1.sql,0.00400090217590332
67,q1.sql,0.0040013790130615234
68,q1.sql,0.0030019283294677734
69,q1.sql,0.003999233245849609
70,q1.sql,0.0030007362365722656
71,q1.sql,0.006999492645263672
72,q1.sql,0.0029997825622558594
73,q1.sql,0.007000923156738281
74,q1.sql,0.004002094268798828
75,q1.sql,0.003001689910888672
76,q1.sql,0.0029985904693603516
77,q1.sql,0.00400233268737793
78,q1.sql,0.004001140594482422
79,q1.sql,0.00500035285949707
80,q1.sql,0.0039980411529541016
81,q1.sql,0.0039997100830078125
82,q1.sql,0.007000923156738281
83,q1.sql,0.004002094268798828
84,q1.sql,0.004001617431640625
85,q1.sql,0.003001689910888672
86,q1.sql,0.004001617431640625
87,q1.sql,0.0039997100830078125
88,q1.sql,0.004000425338745117
89,q1.sql,0.004000663757324219
90,q1.sql,0.006999969482421875
91,q1.sql,0.0040018558502197266
92,q1.sql,0.006997346878051758
93,q1.sql,0.004001617431640625
94,q1.sql,0.00599980354309082
95,q1.sql,0.0030012130737304688
96,q1.sql,0.0070002079010009766
97,q1.sql,0.003000497817993164
98,q1.sql,0.004001617431640625
99,q1.sql,0.0030002593994140625
100,q1.sql,0.00600123405456543
101,q1.sql,0.003001689910888672
102,q1.sql,0.004002094268798828
103,q1.sql,0.004002571105957031
104,q1.sql,0.003999233245849609
105,q1.sql,0.003998517990112305
106,q1.sql,0.0060024261474609375
107,q1.sql,0.003999471664428711
108,q1.sql,0.005999088287353516
109,q1.sql,0.0039980411529541016
110,q1.sql,0.003999471664428711
111,q1.sql,0.0030024051666259766
112,q1.sql,0.0030002593994140625
113,q1.sql,0.0029981136322021484
114,q1.sql,0.006001472473144531
115,q1.sql,0.003998994827270508
116,q1.sql,0.00600123405456543
117,q1.sql,0.004000425338745117
118,q1.sql,0.0039997100830078125
119,q1.sql,0.004002094268798828
120,q1.sql,0.004000663757324219
121,q1.sql,0.004001140594482422
122,q1.sql,0.006003141403198242
123,q1.sql,0.003999471664428711
124,q1.sql,0.0039980411529541016
125,q1.sql,0.007002115249633789
126,q1.sql,0.003999471664428711
127,q1.sql,0.00700068473815918
128,q1.sql,0.0029997825622558594
129,q1.sql,0.004002094268798828
130,q1.sql,0.003997802734375
131,q1.sql,0.006000518798828125
132,q1.sql,0.0030002593994140625
133,q1.sql,0.0040018558502197266
134,q1.sql,0.00400090217590332
135,q1.sql,0.0059967041015625
136,q1.sql,0.004000425338745117
137,q1.sql,0.0059986114501953125
138,q1.sql,0.0030012130737304688
139,q1.sql,0.0030002593994140625
140,q1.sql,0.004001617431640625
141,q1.sql,0.0040035247802734375
142,q1.sql,0.004000425338745117
143,q1.sql,0.004000425338745117
144,q1.sql,0.002997159957885742
145,q1.sql,0.007001399993896484
146,q1.sql,0.0050008296966552734
147,q1.sql,0.0070002079010009766
148,q1.sql,0.004001140594482422
149,q1.sql,0.004511833190917969
150,q1.sql,0.002999544143676758
151,q1.sql,0.002998828887939453
152,q1.sql,0.003001689910888672
153,q1.sql,0.007001638412475586
154,q1.sql,0.004998445510864258
155,q1.sql,0.0029981136322021484
156,q1.sql,0.003999948501586914
157,q1.sql,0.0029997825622558594
158,q1.sql,0.006000995635986328
159,q1.sql,0.003000974655151367
160,q1.sql,0.004002094268798828
161,q1.sql,0.0030012130737304688
162,q1.sql,0.0029981136322021484
163,q1.sql,0.003998994827270508
164,q1.sql,0.003999948501586914
165,q1.sql,0.0049991607666015625
166,q1.sql,0.0030007362365722656
167,q1.sql,0.003998756408691406
168,q1.sql,0.004003047943115234
169,q1.sql,0.004002571105957031
170,q1.sql,0.003999233245849609
171,q1.sql,0.004000663757324219
172,q1.sql,0.006998538970947266
173,q1.sql,0.003002166748046875
174,q1.sql,0.004000186920166016
175,q1.sql,0.0030024051666259766
176,q1.sql,0.0030007362365722656
177,q1.sql,0.004004001617431641
178,q1.sql,0.0030014514923095703
179,q1.sql,0.00400090217590332
180,q1.sql,0.0040035247802734375
181,q1.sql,0.0029981136322021484
182,q1.sql,0.0040013790130615234
183,q1.sql,0.0070018768310546875
184,q1.sql,0.0030019283294677734
185,q1.sql,0.00700068473815918
186,q1.sql,0.004000425338745117
187,q1.sql,0.005998849868774414
188,q1.sql,0.004000186920166016
189,q1.sql,0.003000497817993164
190,q1.sql,0.007001161575317383
191,q1.sql,0.003995418548583984
192,q1.sql,0.002999544143676758
193,q1.sql,0.007001399993896484
194,q1.sql,0.0030002593994140625
195,q1.sql,0.00400090217590332
196,q1.sql,0.0030012130737304688
197,q1.sql,0.003998994827270508
198,q1.sql,0.003999233245849609
199,q1.sql,0.003998279571533203
200,q1.sql,0.0060007572174072266
201,q1.sql,0.004001617431640625
202,q1.sql,0.0029981136322021484
203,q1.sql,0.004000186920166016
204,q1.sql,0.0029993057250976562
205,q1.sql,0.0060007572174072266
206,q1.sql,0.004002571105957031
207,q1.sql,0.004001140594482422
208,q1.sql,0.003998994827270508
209,q1.sql,0.004000663757324219
210,q1.sql,0.0030007362365722656
211,q1.sql,0.0039997100830078125
212,q1.sql,0.003999471664428711
213,q1.sql,0.004000425338745117
214,q1.sql,0.004001140594482422
215,q1.sql,0.006999492645263672
216,q1.sql,0.0029997825622558594
217,q1.sql,0.0029997825622558594
218,q1.sql,0.002999544143676758
219,q1.sql,0.004000663757324219
220,q1.sql,0.004000425338745117
221,q1.sql,0.0039980411529541016
222,q1.sql,0.0039975643157958984
223,q1.sql,0.008000850677490234
224,q1.sql,0.0035147666931152344
225,q1.sql,0.00400090217590332
226,q1.sql,0.004001140594482422
227,q1.sql,0.00400090217590332
228,q1.sql,0.003998517990112305
229,q1.sql,0.006000518798828125
230,q1.sql,0.003997802734375
231,q1.sql,0.008030891418457031
232,q1.sql,0.003998756408691406
233,q1.sql,0.004001617431640625
234,q1.sql,0.005999565124511719
235,q1.sql,0.004000425338745117
236,q1.sql,0.002999544143676758
237,q1.sql,0.004000663757324219
238,q1.sql,0.004000663757324219
239,q1.sql,0.0029993057250976562
240,q1.sql,0.004000425338745117
241,q1.sql,0.0039997100830078125
242,q1.sql,0.0029985904693603516
243,q1.sql,0.003999233245849609
244,q1.sql,0.0030002593994140625
245,q1.sql,0.004003047943115234
246,q1.sql,0.00299835205078125
247,q1.sql,0.004000425338745117
248,q1.sql,0.003998994827270508
249,q1.sql,0.0060002803802490234
250,q10.sql,0.0279996395111084
251,q10.sql,0.026000022888183594
252,q10.sql,0.027019977569580078
253,q10.sql,0.026999711990356445
254,q10.sql,0.0260009765625
255,q10.sql,0.026999473571777344
256,q10.sql,0.024995803833007812
257,q10.sql,0.023998737335205078
258,q10.sql,0.02499985694885254
259,q10.sql,0.0260007381439209
260,q10.sql,0.025998353958129883
261,q10.sql,0.025999784469604492
262,q10.sql,0.02699899673461914
263,q10.sql,0.027001380920410156
264,q10.sql,0.025002241134643555
265,q10.sql,0.02699899673461914
266,q10.sql,0.02399921417236328
267,q10.sql,0.026541948318481445
268,q10.sql,0.026999950408935547
269,q10.sql,0.02500128746032715
270,q10.sql,0.0280001163482666
271,q10.sql,0.026999711990356445
272,q10.sql,0.0279998779296875
273,q10.sql,0.02700066566467285
274,q10.sql,0.02700018882751465
275,q10.sql,0.027998685836791992
276,q10.sql,0.02700018882751465
277,q10.sql,0.027998924255371094
278,q10.sql,0.026003599166870117
279,q10.sql,0.025000572204589844
280,q10.sql,0.025998830795288086
281,q10.sql,0.02500009536743164
282,q10.sql,0.025000333786010742
283,q10.sql,0.02499866485595703
284,q10.sql,0.026998281478881836
285,q10.sql,0.02599954605102539
286,q10.sql,0.028000354766845703
287,q10.sql,0.026999711990356445
288,q10.sql,0.02800130844116211
289,q10.sql,0.0260009765625
290,q10.sql,0.024999141693115234
291,q10.sql,0.02500009536743164
292,q10.sql,0.02700042724609375
293,q10.sql,0.0260007381439209
294,q10.sql,0.026999473571777344
295,q10.sql,0.023999452590942383
296,q10.sql,0.026000022888183594
297,q10.sql,0.02799820899963379
298,q10.sql,0.02599930763244629
299,q10.sql,0.02700042724609375
300,q10.sql,0.028000354766845703
301,q10.sql,0.027001380920410156
302,q10.sql,0.024998903274536133
303,q10.sql,0.02599787712097168
304,q10.sql,0.025000810623168945
305,q10.sql,0.02599930763244629
306,q10.sql,0.026000022888183594
307,q10.sql,0.02599954605102539
308,q10.sql,0.0260009765625
309,q10.sql,0.02699732780456543
310,q10.sql,0.029000282287597656
311,q10.sql,0.025000333786010742
312,q10.sql,0.029000282287597656
313,q10.sql,0.02299952507019043
314,q10.sql,0.02400040626525879
315,q10.sql,0.023998022079467773
316,q10.sql,0.02499985694885254
317,q10.sql,0.028000593185424805
318,q10.sql,0.026997804641723633
319,q10.sql,0.02599930763244629
320,q10.sql,0.0260009765625
321,q10.sql,0.0260007381439209
322,q10.sql,0.02499699592590332
323,q10.sql,0.026998519897460938
324,q10.sql,0.02499866485595703
325,q10.sql,0.028001070022583008
326,q10.sql,0.026000022888183594
327,q10.sql,0.028001070022583008
328,q10.sql,0.026541709899902344
329,q10.sql,0.026000022888183594
330,q10.sql,0.025998830795288086
331,q10.sql,0.0260012149810791
332,q10.sql,0.025001049041748047
333,q10.sql,0.028000354766845703
334,q10.sql,0.026003122329711914
335,q10.sql,0.026003360748291016
336,q10.sql,0.025009632110595703
337,q10.sql,0.027000904083251953
338,q10.sql,0.02499985694885254
339,q10.sql,0.024001359939575195
340,q10.sql,0.026002168655395508
341,q10.sql,0.02300095558166504
342,q10.sql,0.026999235153198242
343,q10.sql,0.0280001163482666
344,q10.sql,0.026001930236816406
